region	country	station	stationName	latitude	longitude	determinand	detGroup	meanLY	HQS	Contamination ratio	Matrix
Kattegat	Denmark	Anholt	Flensborg Fjord	56.69617	11.531	PB	Metals	43.9712406	26	1.691201562	Biota
Kattegat	Denmark	Anholt	Flensborg Fjord	56.69617	11.531	PFOS	Perfluoranated compounds	6.245798588	162.89	0.038343659	Biota
Great Belt	Denmark	ARH144003	Ebeltoft Vig	56.19753	10.45978	CD	Metals	237.16	137.28	1.727564103	Biota
Great Belt	Denmark	ARH144003	Ebeltoft Vig	56.19753	10.45978	HG	Metals	13.09	20	0.6545	Biota
Great Belt	Denmark	ARH144003	Ebeltoft Vig	56.19753	10.45978	PB	Metals	200.2	185.9	1.076923077	Biota
Great Belt	Denmark	ARH144003	Ebeltoft Vig	56.19753	10.45978	BAP	PAH (parent)	1.74	5	0.348	Biota
Great Belt	Denmark	ARH144003	Ebeltoft Vig	56.19753	10.45978	FLU	PAH (parent)	3.4	30	0.113333333	Biota
Great Belt	Denmark	ARH147001	Begtrup Vig	56.14627	10.51857	CD	Metals	195.615	137.28	1.424934441	Biota
Great Belt	Denmark	ARH147001	Begtrup Vig	56.14627	10.51857	HG	Metals	12.4821	20	0.624105	Biota
Great Belt	Denmark	ARH147001	Begtrup Vig	56.14627	10.51857	PB	Metals	149.04	185.9	0.801721356	Biota
Great Belt	Denmark	ARH147001	Begtrup Vig	56.14627	10.51857	BAP	PAH (parent)	2.33	5	0.466	Biota
Great Belt	Denmark	ARH147001	Begtrup Vig	56.14627	10.51857	FLU	PAH (parent)	4.29	30	0.143	Biota
Kattegat	Denmark	ARH150102	Kattegat - Fornæs Fyr	56.44717	10.95967	CD	Metals	158.928	137.28	1.157692308	Biota
Kattegat	Denmark	ARH150102	Kattegat - Fornæs Fyr	56.44717	10.95967	HG	Metals	16.8388	20	0.84194	Biota
Kattegat	Denmark	ARH150102	Kattegat - Fornæs Fyr	56.44717	10.95967	PB	Metals	189.2	185.9	1.017751479	Biota
Kattegat	Denmark	ARH150102	Kattegat - Fornæs Fyr	56.44717	10.95967	BAP	PAH (parent)	2.79	5	0.558	Biota
Kattegat	Denmark	ARH150102	Kattegat - Fornæs Fyr	56.44717	10.95967	FLU	PAH (parent)	2.71	30	0.090333333	Biota
Great Belt	Denmark	ARH160650	Ebeltoft Vig	56.22783	10.62033	CD	Metals	185.84	137.28	1.353729604	Biota
Great Belt	Denmark	ARH160650	Ebeltoft Vig	56.22783	10.62033	HG	Metals	11.592	20	0.5796	Biota
Great Belt	Denmark	ARH160650	Ebeltoft Vig	56.22783	10.62033	PB	Metals	110.4	185.9	0.593867671	Biota
Great Belt	Denmark	ARH160650	Ebeltoft Vig	56.22783	10.62033	BAP	PAH (parent)	0.5	5	0.1	Biota
Great Belt	Denmark	ARH160650	Ebeltoft Vig	56.22783	10.62033	FLU	PAH (parent)	6.2	30	0.206666667	Biota
Great Belt	Denmark	ARH170009	Århus Bugt	56.16817	10.22283	HBCD	Organo-bromines	0.456790123	167	0.00273527	Biota
Great Belt	Denmark	ARH170009	Århus Bugt	56.16817	10.22283	SBD6	Organo-bromines	0.808641975	0.0085	95.13435004	Biota
Great Belt	Denmark	ARH170009	Århus Bugt	56.16817	10.22283	SCB6	Chlorobiphenyls	140.8641975	75	1.8781893	Biota
Great Belt	Denmark	ARH170009	Århus Bugt	56.16817	10.22283	SDX	Dioxins	0.008669672	0.0065	1.333795726	Biota
Great Belt	Denmark	ARH170009	Århus Bugt	56.16817	10.22283	PB	Metals	89.75299438	26	3.452038245	Biota
Great Belt	Denmark	ARH170009	Århus Bugt	56.16817	10.22283	PFOS	Perfluoranated compounds	5.582920383	162.89	0.034274175	Biota
Great Belt	Denmark	ARH170009	Århus Bugt	56.16817	10.22283	HG	Metals	43.166	20	2.1583	Biota
Great Belt	Denmark	ARH170165	outside Aarhus Harbour	56.1441	10.2389	CD	Metals	204.9596689	137.28	1.493004581	Biota
Great Belt	Denmark	ARH170165	outside Aarhus Harbour	56.1441	10.2389	HG	Metals	10.29723977	20	0.514861988	Biota
Great Belt	Denmark	ARH170165	outside Aarhus Harbour	56.1441	10.2389	PB	Metals	79.13863603	185.9	0.425705412	Biota
Great Belt	Denmark	ARH170165	outside Aarhus Harbour	56.1441	10.2389	BAP	PAH (parent)	0.436246341	5	0.087249268	Biota
Great Belt	Denmark	ARH170165	outside Aarhus Harbour	56.1441	10.2389	FLU	PAH (parent)	2.915167405	30	0.097172247	Biota
Great Belt	Denmark	ARH170167	Bay of Aarhus	56.1385	10.22767	CD	Metals	258.98	137.28	1.886509324	Biota
Great Belt	Denmark	ARH170167	Bay of Aarhus	56.1385	10.22767	HG	Metals	7.6568	20	0.38284	Biota
Great Belt	Denmark	ARH170167	Bay of Aarhus	56.1385	10.22767	PB	Metals	207.5	185.9	1.116191501	Biota
Great Belt	Denmark	ARH170167	Bay of Aarhus	56.1385	10.22767	BAP	PAH (parent)	1.2	5	0.24	Biota
Great Belt	Denmark	ARH170167	Bay of Aarhus	56.1385	10.22767	FLU	PAH (parent)	3	30	0.1	Biota
Great Belt	Denmark	ARH179101	Kalø Vig	56.02833	10.625	CD	Metals	313.69	137.28	2.285037879	Biota
Great Belt	Denmark	ARH179101	Kalø Vig	56.02833	10.625	HG	Metals	10.621	20	0.53105	Biota
Great Belt	Denmark	ARH179101	Kalø Vig	56.02833	10.625	PB	Metals	98.8	185.9	0.531468531	Biota
Great Belt	Denmark	ARH179101	Kalø Vig	56.02833	10.625	BAP	PAH (parent)	0.5	5	0.1	Biota
Great Belt	Denmark	ARH179101	Kalø Vig	56.02833	10.625	FLU	PAH (parent)	9.9	30	0.33	Biota
Great Belt	Denmark	ARH179995	Århus Bugt Beder	56.09567	10.2495	CD	Metals	201.11	137.28	1.464962121	Biota
Great Belt	Denmark	ARH179995	Århus Bugt Beder	56.09567	10.2495	HG	Metals	16.796	20	0.8398	Biota
Great Belt	Denmark	ARH179995	Århus Bugt Beder	56.09567	10.2495	PB	Metals	110.5	185.9	0.594405594	Biota
Great Belt	Denmark	ARH179995	Århus Bugt Beder	56.09567	10.2495	BAP	PAH (parent)	0.3	5	0.06	Biota
Great Belt	Denmark	ARH179995	Århus Bugt Beder	56.09567	10.2495	FLU	PAH (parent)	1.9	30	0.063333333	Biota
Great Belt	Denmark	ARH180600	Tunø	55.96612	10.34372	CD	Metals	262.062	137.28	1.90895979	Biota
Great Belt	Denmark	ARH180600	Tunø	55.96612	10.34372	HG	Metals	15.0021	20	0.750105	Biota
Great Belt	Denmark	ARH180600	Tunø	55.96612	10.34372	PB	Metals	94.95	185.9	0.510758472	Biota
Great Belt	Denmark	ARH180600	Tunø	55.96612	10.34372	BAP	PAH (parent)	0.97	5	0.194	Biota
Great Belt	Denmark	ARH180600	Tunø	55.96612	10.34372	FLU	PAH (parent)	1.81	30	0.060333333	Biota
Great Belt	Denmark	ARH180650	Endelave	55.79863	10.32372	CD	Metals	157.221	137.28	1.145257867	Biota
Great Belt	Denmark	ARH180650	Endelave	55.79863	10.32372	HG	Metals	10.6755	20	0.533775	Biota
Great Belt	Denmark	ARH180650	Endelave	55.79863	10.32372	PB	Metals	97.05	185.9	0.522054868	Biota
Great Belt	Denmark	ARH180650	Endelave	55.79863	10.32372	BAP	PAH (parent)	0.6	5	0.12	Biota
Great Belt	Denmark	ARH180650	Endelave	55.79863	10.32372	FLU	PAH (parent)	1.91	30	0.063666667	Biota
Kattegat	Denmark	ARH190069	Treå Møllebugt	56.52983	10.51227	CD	Metals	198.36	137.28	1.44493007	Biota
Kattegat	Denmark	ARH190069	Treå Møllebugt	56.52983	10.51227	HG	Metals	14.094	20	0.7047	Biota
Kattegat	Denmark	ARH190069	Treå Møllebugt	56.52983	10.51227	PB	Metals	52.2	185.9	0.280796127	Biota
Kattegat	Denmark	ARH190069	Treå Møllebugt	56.52983	10.51227	BAP	PAH (parent)	0.5	5	0.1	Biota
Kattegat	Denmark	ARH190069	Treå Møllebugt	56.52983	10.51227	FLU	PAH (parent)	1.25	30	0.041666667	Biota
Great Belt	Denmark	ARH220301	Kattegat Stavns Fjord	55.894	10.626	CD	Metals	161.37	137.28	1.175480769	Biota
Great Belt	Denmark	ARH220301	Kattegat Stavns Fjord	55.894	10.626	HG	Metals	24.776	20	1.2388	Biota
Great Belt	Denmark	ARH220301	Kattegat Stavns Fjord	55.894	10.626	PB	Metals	130.4	185.9	0.701452394	Biota
Great Belt	Denmark	ARH220301	Kattegat Stavns Fjord	55.894	10.626	BAP	PAH (parent)	0.3	5	0.06	Biota
Great Belt	Denmark	ARH220301	Kattegat Stavns Fjord	55.894	10.626	FLU	PAH (parent)	1.7	30	0.056666667	Biota
Kattegat	Denmark	ARH230066	Randers Fjord	56.572	10.25917	HBCD	Organo-bromines	0.452988004	167	0.002712503	Biota
Kattegat	Denmark	ARH230066	Randers Fjord	56.572	10.25917	SBD6	Organo-bromines	0.871868584	0.0085	102.5727746	Biota
Kattegat	Denmark	ARH230066	Randers Fjord	56.572	10.25917	SCB6	Chlorobiphenyls	18.91289473	75	0.25217193	Biota
Kattegat	Denmark	ARH230066	Randers Fjord	56.572	10.25917	PFOS	Perfluoranated compounds	10.11033769	162.89	0.062068498	Biota
Kattegat	Denmark	ARH230066	Randers Fjord	56.572	10.25917	HG	Metals	26.72745779	20	1.33637289	Biota
Kattegat	Denmark	ARH230066	Randers Fjord	56.572	10.25917	PB	Metals	38.18654213	26	1.468713159	Biota
Kattegat	Denmark	ARH230066	Randers Fjord	56.572	10.25917	SDX	Dioxins	0.002158222	0.0065	0.33203414	Biota
Kattegat	Denmark	ARH230989	Randers Fjord, Raaby Kaer	56.60268	10.2897	CD	Metals	122.4344517	137.28	0.891859351	Biota
Kattegat	Denmark	ARH230989	Randers Fjord, Raaby Kaer	56.60268	10.2897	HG	Metals	8.219078116	20	0.410953906	Biota
Kattegat	Denmark	ARH230989	Randers Fjord, Raaby Kaer	56.60268	10.2897	PB	Metals	37.37870064	185.9	0.201068858	Biota
Kattegat	Denmark	ARH230989	Randers Fjord, Raaby Kaer	56.60268	10.2897	BAP	PAH (parent)	0.494327798	5	0.09886556	Biota
Kattegat	Denmark	ARH230989	Randers Fjord, Raaby Kaer	56.60268	10.2897	FLU	PAH (parent)	5.649038336	30	0.188301278	Biota
Great Belt	Denmark	ARH259001	Norsminde Fjord	56.02183	10.25533	CD	Metals	152.24	137.28	1.108974359	Biota
Great Belt	Denmark	ARH259001	Norsminde Fjord	56.02183	10.25533	HG	Metals	14.186	20	0.7093	Biota
Great Belt	Denmark	ARH259001	Norsminde Fjord	56.02183	10.25533	PB	Metals	224.9	185.9	1.20979021	Biota
Great Belt	Denmark	ARH259001	Norsminde Fjord	56.02183	10.25533	BAP	PAH (parent)	0.5	5	0.1	Biota
Great Belt	Denmark	ARH259001	Norsminde Fjord	56.02183	10.25533	FLU	PAH (parent)	5.9	30	0.196666667	Biota
Great Belt	Denmark	ARHHOR2	Inner Horsens Fjord	55.84433	9.8895	CD	Metals	135.8081924	137.28	0.989278791	Biota
Great Belt	Denmark	ARHHOR2	Inner Horsens Fjord	55.84433	9.8895	HG	Metals	15.13691454	20	0.756845727	Biota
Great Belt	Denmark	ARHHOR2	Inner Horsens Fjord	55.84433	9.8895	BAP	PAH (parent)	0.513014863	5	0.102602973	Biota
Great Belt	Denmark	ARHHOR2	Inner Horsens Fjord	55.84433	9.8895	FLU	PAH (parent)	4.681352686	30	0.15604509	Biota
Great Belt	Denmark	ARHHOR2	Inner Horsens Fjord	55.84433	9.8895	PB	Metals	94.29872197	185.9	0.507255094	Biota
Great Belt	Denmark	ARHHOR4	Outer part of Horsens Fjord	55.83448	9.96398	CD	Metals	93.884	137.28	0.683886946	Biota
Great Belt	Denmark	ARHHOR4	Outer part of Horsens Fjord	55.83448	9.96398	HG	Metals	11.6876	20	0.58438	Biota
Great Belt	Denmark	ARHHOR4	Outer part of Horsens Fjord	55.83448	9.96398	PB	Metals	76.64	185.9	0.412264658	Biota
Great Belt	Denmark	ARHHOR4	Outer part of Horsens Fjord	55.83448	9.96398	BAP	PAH (parent)	0.5	5	0.1	Biota
Great Belt	Denmark	ARHHOR4	Outer part of Horsens Fjord	55.83448	9.96398	FLU	PAH (parent)	4.22	30	0.140666667	Biota
Great Belt	Denmark	ARHHOR5	Horsens Fjord	55.84333	10.03833	CD	Metals	113.52	137.28	0.826923077	Biota
Great Belt	Denmark	ARHHOR5	Horsens Fjord	55.84333	10.03833	HG	Metals	13.416	20	0.6708	Biota
Great Belt	Denmark	ARHHOR5	Horsens Fjord	55.84333	10.03833	PB	Metals	34.4	185.9	0.185045724	Biota
Great Belt	Denmark	ARHHOR5	Horsens Fjord	55.84333	10.03833	BAP	PAH (parent)	0.5	5	0.1	Biota
Great Belt	Denmark	ARHHOR5	Horsens Fjord	55.84333	10.03833	FLU	PAH (parent)	5.3	30	0.176666667	Biota
Arkona Basin	Denmark	Bakkegr	Baltic Sea Bakkegrund	54.97917	14.74617	CD	Metals	137.9199629	137.28	1.004661735	Biota
Arkona Basin	Denmark	Bakkegr	Baltic Sea Bakkegrund	54.97917	14.74617	HG	Metals	5.434509513	20	0.271725476	Biota
Arkona Basin	Denmark	Bakkegr	Baltic Sea Bakkegrund	54.97917	14.74617	PB	Metals	98.35348075	185.9	0.529066599	Biota
Arkona Basin	Denmark	Bakkegr	Baltic Sea Bakkegrund	54.97917	14.74617	BAP	PAH (parent)	0.504537849	5	0.10090757	Biota
Arkona Basin	Denmark	Bakkegr	Baltic Sea Bakkegrund	54.97917	14.74617	FLU	PAH (parent)	1.602824543	30	0.053427485	Biota
Great Belt	Denmark	DMU 2A	Roskilde Fjord Agersø	55.2	11.20833	HG	Metals	92.28174251	20	4.614087125	Biota
Great Belt	Denmark	DMU 2A	Roskilde Fjord Agersø	55.2	11.20833	PFOS	Perfluoranated compounds	1.34	162.89	0.00822641	Biota
Great Belt	Denmark	DMU 2A	Roskilde Fjord Agersø	55.2	11.20833	PB	Metals	40	26	1.538461538	Biota
Kattegat	Denmark	DMU 2R	Roskilde Fjord Risø	55.68833	12.075	HG	Metals	60.48171291	20	3.024085645	Biota
Kattegat	Denmark	DMU 2R	Roskilde Fjord Risø	55.68833	12.075	PB	Metals	22.62898381	26	0.870345531	Biota
