"AU_scale";"AU";"Area_km2";"Substance";"Matrix";"Threshold";"Status";"CR";"ConfThresh";"CountStations";"CountData";"ConfSpatial";"ConfMethod";"ConfTemp"
3;"Gulf of Finland Estonian Coastal waters";3677.60617531;"HG";"Biota";20;61;3.05;"H";3;3;"M";"H";"M"
3;"Gulf of Finland Estonian Coastal waters";3677.60617531;"PB";"Biota";26;65.95452979;2.536712684;"M";3;3;"M";"L";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;8.215520129;0.109540268;"L";8;9;"M";"L";"M"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;88.17200178;4.408600089;"H";8;9;"M";"M";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;86.98110213;3.345427005;"M";8;9;"M";"L";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;9.901981603;0.132026421;"L";8;9;"M";"H";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;62.78677266;3.139338633;"H";8;9;"M";"M";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;67.43995446;2.593844402;"M";8;9;"M";"H";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;10.28979218;0.137197229;"L";8;9;"M";"H";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;167.2216353;8.361081765;"H";8;9;"M";"L";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;70.92727882;2.727972262;"M";8;9;"M";"L";"M"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;17.971;0.239613333;"L";8;9;"M";"L";"M"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;71;3.55;"H";8;9;"M";"M";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;40;1.538461538;"M";8;9;"M";"L";"M"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;8.645129111;0.115268388;"L";8;9;"M";"L";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;12.44665955;0.622332977;"H";8;9;"M";"L";"M"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;70.71067812;2.719641466;"M";8;9;"M";"H";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;11.83004649;0.157733953;"L";8;9;"M";"M";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;75.12655988;3.756327994;"H";8;9;"M";"M";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;70;2.692307692;"M";8;9;"M";"M";"M"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;10.73;0.143066667;"L";8;9;"M";"H";"M"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;138;6.9;"H";8;9;"M";"M";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;70;2.692307692;"M";8;9;"M";"L";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;10.89894341;0.145319245;"L";8;9;"M";"M";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;82.04402033;3.155539243;"M";8;9;"M";"L";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;123.768697;6.188434848;"H";8;9;"M";"M";"L"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"SCB6";"Biota";75;4.423582573;0.058981101;"L";8;9;"M";"H";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"PB";"Biota";26;56.11595139;2.158305823;"M";8;9;"M";"H";"H"
3;"Gulf of Riga Estonian Coastal waters";8369.41978651;"HG";"Biota";20;13.26649916;0.663324958;"H";8;9;"M";"H";"M"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"HG";"Biota";20;120;6;"H";2;4;"M";"H";"L"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"CD";"Biota";137.28;400.2834328;2.915817547;"M";1;1;"L";"L";"L"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"HG";"Biota";20;7.739793366;0.386989668;"H";2;4;"M";"H";"H"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"PB";"Biota";185.9;195.1383173;1.049695091;"M";1;3;"M";"H";"M"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"BAP";"Biota";5;0.21884853;0.043769706;"H";1;1;"L";"L";"L"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"FLU";"Biota";30;0.570994924;0.019033164;"H";1;1;"L";"L";"L"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"HG";"Biota";20;53.58306163;2.679153082;"H";2;4;"M";"L";"H"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"PB";"Biota";26;1.84342895;0.070901113;"M";1;3;"M";"M";"L"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"SCB6";"Biota";75;4.998570579;0.066647608;"L";1;2;"M";"M";"H"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"SDX";"Biota";0.0065;0.001437025;0.221080714;"H";1;1;"L";"M";"L"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"SCB6";"Biota";75;7.96533618;0.106204482;"L";1;2;"M";"H";"M"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"HG";"Biota";20;62.46289352;3.123144676;"H";2;4;"M";"H";"L"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"PB";"Biota";26;11.20948578;0.431134068;"M";1;3;"M";"L";"H"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"HBCD";"Biota";167;0.224499443;0.001344308;"H";1;1;"L";"M";"M"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"SBD6";"Biota";0.0085;0.308389364;36.28110168;"H";1;1;"L";"L";"H"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"VDS";"Bio. Effects";0.1;0.16709758;1.670975797;"M";4;4;"M";"H";"H"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"VDS";"Bio. Effects";0.1;0.747606945;7.476069455;"M";4;4;"M";"H";"H"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"VDS";"Bio. Effects";0.1;0.231951066;2.319510664;"M";4;4;"M";"H";"M"
3;"Western Gotlland Basin Swedish Coastal waters";8495.68349062;"VDS";"Bio. Effects";0.1;0.248926406;2.489264064;"M";4;4;"M";"H";"H"
3;"Eastern Gotland Basin Estonian Coastal waters";594.758546588;"SCB6";"Biota";75;8.293431136;0.110579082;"L";1;1;"M";"H";"H"
3;"Eastern Gotland Basin Estonian Coastal waters";594.758546588;"PB";"Biota";26;39.68626967;1.526394987;"M";1;1;"M";"H";"L"
3;"Eastern Gotland Basin Estonian Coastal waters";594.758546588;"HG";"Biota";20;69.7423831;3.487119155;"H";1;1;"M";"M";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"CD";"Biota";167.04;41.66683136;0.249442238;"M";2;2;"H";"H";"H"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"HG";"Biota";20;14.82421929;0.741210965;"H";2;2;"H";"M";"L"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PB";"Biota";226.2;139.2093104;0.615425775;"M";2;2;"H";"L";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"BAP";"Biota";5;0.38;0.076;"H";1;1;"M";"H";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"FLU";"Biota";30;1.94;0.064666667;"H";1;1;"M";"L";"H"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"CD";"Biota";137.28;94;0.684731935;"M";2;2;"H";"M";"H"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"HG";"Biota";20;15;0.75;"H";2;2;"H";"L";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PB";"Biota";185.9;280;1.506186122;"M";2;2;"H";"M";"H"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"CD";"Sediment";2.3;1.196364024;0.520158271;"H";1;1;"M";"H";"H"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PB";"Sediment";120;93.54105073;0.779508756;"M";1;1;"M";"L";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"ANT";"Sediment";24;9.821538462;0.409230769;"H";2;2;"H";"M";"L"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"TBTIN";"Sediment";1.6;30.5;19.0625;"H";2;2;"H";"M";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"HBCD";"Sediment";170;23.85183969;0.140304939;"H";2;2;"H";"M";"L"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"ANT";"Sediment";24;6.7;0.279166667;"H";2;2;"H";"H";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"TBTIN";"Sediment";1.6;30.5;19.0625;"H";2;2;"H";"M";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"HBCD";"Sediment";170;24.30862174;0.142991893;"H";2;2;"H";"L";"L"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"TBTIN";"Water";0.2;0.1464;0.732;"H";3;3;"H";"L";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PFOS";"Water";0.13;0.3;2.307692308;NA;3;3;"H";"M";"H"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"TBTIN";"Water";0.2;0.597675497;2.988377486;"H";3;3;"H";"M";"L"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PFOS";"Water";0.13;0.251486686;1.934512969;NA;3;3;"H";"H";"L"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"CD";"Water";0.2;0.093114992;0.465574958;"H";4;4;"H";"H";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PB";"Water";1.3;1;0.769230769;"H";4;4;"H";"H";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"CD";"Water";0.2;0.091469122;0.45734561;"H";4;4;"H";"H";"H"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PB";"Water";1.3;1;0.769230769;"H";4;4;"H";"H";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"CD";"Water";0.2;0.093114992;0.465574958;"H";4;4;"H";"M";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PB";"Water";1.3;1;0.769230769;"H";4;4;"H";"L";"L"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"TBTIN";"Water";0.2;0.597675497;2.988377486;"H";3;3;"H";"M";"H"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PFOS";"Water";0.13;0.291295063;2.240731254;NA;3;3;"H";"H";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"CD";"Water";0.2;0.093114992;0.465574958;"H";4;4;"H";"H";"M"
3;"Eastern Gotland Basin Lithuanian Coastal waters";622.449106303;"PB";"Water";1.3;1;0.769230769;"H";4;4;"H";"L";"L"
3;"Eastern Gotland Basin Polish Coastal waters";108.077651137;"CD";"Water";0.2;0.075;0.375;"H";3;3;"H";"L";"H"
3;"Eastern Gotland Basin Polish Coastal waters";108.077651137;"PB";"Water";1.3;4;3.076923077;"H";3;3;"H";"L";"L"
3;"Eastern Gotland Basin Polish Coastal waters";108.077651137;"TBTIN";"Water";0.2;0.244;1.22;"H";1;1;"H";"L";"H"
3;"Eastern Gotland Basin Polish Coastal waters";108.077651137;"CD";"Water";0.2;0.05;0.25;"H";3;3;"H";"H";"H"
3;"Eastern Gotland Basin Polish Coastal waters";108.077651137;"PB";"Water";1.3;0.4;0.307692308;"H";3;3;"H";"L";"M"
3;"Eastern Gotland Basin Polish Coastal waters";108.077651137;"CD";"Water";0.2;0.075;0.375;"H";3;3;"H";"M";"L"
3;"Eastern Gotland Basin Polish Coastal waters";108.077651137;"PB";"Water";1.3;4;3.076923077;"H";3;3;"H";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Biota";137.28;144.1468351;1.050020652;"M";1;1;"M";"L";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"HG";"Biota";20;10.70582538;0.535291269;"H";3;3;"M";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Biota";185.9;106.9707555;0.575420955;"M";3;3;"M";"L";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"BAP";"Biota";5;0.711734435;0.142346887;"H";1;1;"M";"H";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"FLU";"Biota";30;0.237197838;0.007906595;"H";1;1;"M";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"HBCD";"Biota";167;0.186219207;0.001115085;"H";2;2;"M";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"SBD6";"Biota";0.0085;0.098249992;11.55882262;"H";2;2;"M";"H";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PYR1OH";"Bio. Effects";483;2;0.004140787;"M";2;2;"M";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"SCB6";"Biota";75;2.284261074;0.030456814;"L";2;2;"M";"H";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"HG";"Biota";20;74.01327162;3.700663581;"H";3;3;"M";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Biota";26;20.84312933;0.80165882;"M";3;3;"M";"L";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PFOS";"Biota";9.1;2.153260544;0.236622038;"H";2;2;"M";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"HBCD";"Biota";167;0.144676335;0.000866325;"H";2;2;"M";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"SBD6";"Biota";0.0085;0.397488751;46.76338241;"H";2;2;"M";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PYR1OH";"Bio. Effects";483;2.162770118;0.004477785;"M";2;2;"M";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"SCB6";"Biota";75;13.98895026;0.186519337;"L";2;2;"M";"L";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"HG";"Biota";20;41.19844835;2.059922418;"H";3;3;"M";"M";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Biota";26;38.02588592;1.462534074;"M";3;3;"M";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PFOS";"Biota";9.1;0.909746385;0.09997213;"H";2;2;"M";"L";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Sediment";2.3;0.724935593;0.315189388;"H";1;1;"M";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Sediment";120;21.49233268;0.179102772;"M";1;1;"M";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.05;0.25;"H";16;16;"H";"H";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"TBTIN";"Water";0.2;0.488;2.44;"H";7;7;"H";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.05;0.25;"H";16;16;"H";"L";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;1;0.769230769;"H";14;14;"H";"L";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"TBTIN";"Water";0.2;0.488;2.44;"H";7;7;"H";"L";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.05;0.25;"H";16;16;"H";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;1;0.769230769;"H";14;14;"H";"L";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"TBTIN";"Water";0.2;0.244;1.22;"H";7;7;"H";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.061237244;0.306186218;"H";16;16;"H";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;1.063659179;0.818199369;"H";14;14;"H";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.075;0.375;"H";16;16;"H";"L";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;4;3.076923077;"H";14;14;"H";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.075;0.375;"H";16;16;"H";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;4;3.076923077;"H";14;14;"H";"L";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.5;2.5;"H";16;16;"H";"H";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;4;3.076923077;"H";14;14;"H";"L";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"TBTIN";"Water";0.2;0.244;1.22;"H";7;7;"H";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.158113883;0.790569415;"H";16;16;"H";"L";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;1.414213562;1.087856586;"H";14;14;"H";"H";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.5;2.5;"H";16;16;"H";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;6.18;4.753846154;"H";14;14;"H";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.05;0.25;"H";16;16;"H";"H";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"TBTIN";"Water";0.2;0.488;2.44;"H";7;7;"H";"M";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.05;0.25;"H";16;16;"H";"M";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;1;0.769230769;"H";14;14;"H";"L";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.7;3.5;"H";16;16;"H";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;4;3.076923077;"H";14;14;"H";"L";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.5;2.5;"H";16;16;"H";"L";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;4.39089968;3.377615138;"H";14;14;"H";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"TBTIN";"Water";0.2;0.244;1.22;"H";7;7;"H";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.05;0.25;"H";16;16;"H";"H";"M"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;0.4;0.307692308;"H";14;14;"H";"H";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.61;3.05;"H";16;16;"H";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;4;3.076923077;"H";14;14;"H";"M";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"TBTIN";"Water";0.2;0.244;1.22;"H";7;7;"H";"H";"L"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"CD";"Water";0.2;0.05;0.25;"H";16;16;"H";"L";"H"
3;"Gdansk Basin Polish Coastal waters";1604.63304771;"PB";"Water";1.3;0.4;0.307692308;"H";14;14;"H";"L";"M"
3;"Bornholm Basin Swedish Coastal waters";1390.67304035;"CD";"Biota";137.28;96.82;0.705273893;"M";2;2;"M";"M";"H"
3;"Bornholm Basin Swedish Coastal waters";1390.67304035;"HG";"Biota";20;3.3464;0.16732;"H";2;2;"M";"H";"M"
3;"Bornholm Basin Swedish Coastal waters";1390.67304035;"PB";"Biota";185.9;52.64;0.283162991;"M";2;2;"M";"M";"M"
3;"Bornholm Basin Swedish Coastal waters";1390.67304035;"CD";"Biota";137.28;127.82;0.931089744;"M";2;2;"M";"H";"H"
3;"Bornholm Basin Swedish Coastal waters";1390.67304035;"HG";"Biota";20;4.15;0.2075;"H";2;2;"M";"L";"L"
3;"Bornholm Basin Swedish Coastal waters";1390.67304035;"PB";"Biota";185.9;62.997;0.33887574;"M";2;2;"M";"L";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"SCB6";"Biota";75;6.49015461;0.086535395;"L";1;1;"M";"M";"L"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"HG";"Biota";20;56.36711101;2.818355551;"H";2;2;"H";"H";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Biota";26;17.49588218;0.672918545;"M";2;2;"H";"L";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"HBCD";"Biota";167;0.237050131;0.001419462;"H";1;1;"M";"M";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"SBD6";"Biota";0.0085;0.175464315;20.64286056;"H";1;1;"M";"M";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PYR1OH";"Bio. Effects";483;2;0.004140787;"M";1;1;"M";"L";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PFOS";"Biota";9.1;2.797057718;0.30736898;"H";1;1;"M";"L";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Biota";137.28;115.8436824;0.843849668;"M";1;1;"M";"L";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"HG";"Biota";20;9.286945305;0.464347265;"H";2;2;"H";"L";"L"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Biota";185.9;36.07593411;0.194060969;"M";2;2;"H";"H";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"BAP";"Biota";5;0.320867802;0.06417356;"H";1;1;"M";"L";"L"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"FLU";"Biota";30;0.092013476;0.003067116;"H";1;1;"M";"M";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Sediment";2.3;17.19158277;7.474601204;"H";1;1;"M";"L";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Sediment";120;205.1471358;1.709559465;"M";1;1;"M";"H";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"TBTIN";"Water";0.2;0.454135171;2.270675856;"H";12;12;"H";"M";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.10363554;0.518177698;"H";15;15;"H";"H";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Water";1.3;0.711378661;0.547214355;"H";15;15;"H";"M";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"TBTIN";"Water";0.2;1.035204328;5.176021638;"H";12;12;"H";"H";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.1;0.5;"H";15;15;"H";"H";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Water";1.3;2;1.538461538;"H";15;15;"H";"L";"L"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"TBTIN";"Water";0.2;0.422620397;2.113101985;"H";12;12;"H";"L";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.1;0.5;"H";15;15;"H";"M";"L"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Water";1.3;2;1.538461538;"H";15;15;"H";"M";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"TBTIN";"Water";0.2;1.464;7.32;"H";12;12;"H";"H";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.1;0.5;"H";15;15;"H";"M";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Water";1.3;2;1.538461538;"H";15;15;"H";"H";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"TBTIN";"Water";0.2;1.890015873;9.450079365;"H";12;12;"H";"L";"L"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.1;0.5;"H";15;15;"H";"H";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Water";1.3;1;0.769230769;"H";15;15;"H";"M";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.2;1;"H";15;15;"H";"L";"L"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Water";1.3;2.5;1.923076923;"H";15;15;"H";"L";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.2;1;"H";15;15;"H";"L";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Water";1.3;2.5;1.923076923;"H";15;15;"H";"H";"L"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"TBTIN";"Water";0.2;0.467706352;2.338531762;"H";12;12;"H";"M";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.035799633;0.178998167;"H";15;15;"H";"M";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"PB";"Water";1.3;0.843432665;0.648794358;"H";15;15;"H";"M";"H"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"TBTIN";"Water";0.2;0.403789612;2.018948061;"H";12;12;"H";"L";"M"
3;"Bornholm Basin Polish Coastal waters";891.055032868;"CD";"Water";0.2;0.121700391;0.608501954;"H";15;15;"H";"L";"M"
